what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285073669691
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285073733352
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285073806930
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285073810958
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285073811804
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285073812332
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285073859343
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285073869682
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285073880438
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285073901894
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285073916373
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285073990682
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074055306
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1285074060833
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074063688
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074152310
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074212363
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074222495
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074229506
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074235463
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074286132
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074292159
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074320962
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074329098
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074329876
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074330489
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074333507
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074334962
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074346393
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074357741
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074373457
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074376631
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074399338
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074413070
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074433321
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074434994
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074436060
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074524217
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074536333
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074541852
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074575469
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074577680
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074579773
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074671538
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1285074705120
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074706213
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074710072
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074712149
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074718433
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074729337
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074735075
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074795844
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074858394
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074871489
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074886414
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074924375
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285074926430
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074937363
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074974722
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074980870
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074983049
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074991792
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285074994673
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075007299
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075008425
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075023000
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075062959
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285075064395
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285075097012
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075119306
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075210872
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075241408
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075242262
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075242745
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075253449
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285075380643
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285075387993
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285075418828
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285075424283
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075508363
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075510746
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075512251
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075769125
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285075770716
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075780390
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075781670
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285075784596
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075790593
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075802178
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075826551
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075855914
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075869770
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075874373
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075942903
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285075999215
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076042339
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1285076056880
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076057838
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076097718
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076101429
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076183823
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076184619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076185885
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076198439
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076243136
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076243831
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076244418
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076292553
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076410567
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076420568
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076440228
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076448365
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076460759
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076461086
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076539881
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076546924
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1285076554235
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1285076556705
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076556788
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1285076567578
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1285076572759
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201006141710,"org.eclipse.cdt.debug.core",1285076572908
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201006141710,"org.eclipse.cdt.debug.ui",1285076572922
started,bundle,org.eclipse.photran.cdtinterface,6.0.0.201006142322,"org.eclipse.photran.cdtinterface",1285076572938
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1285076572959
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1285076573033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076573172
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076576083
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076576178
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076577704
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076578940
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285076582480
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1285076582614
started,bundle,org.eclipse.cdt.dsf,2.1.0.201006141710,"org.eclipse.cdt.dsf",1285076582655
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201006141710,"org.eclipse.cdt.dsf.gdb",1285076582671
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.gdb.ui",1285076582685
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1285076582741
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285076584446
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076596151
started,bundle,org.eclipse.cdt.dsf.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.ui",1285076601738
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1285076602892
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1285076603695
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1285076603778
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076603830
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.BreakpointView",1285076605650
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1285076613418
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285076619465
closed,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1285076619490
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1285076621134
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285076621152
closed,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1285076621174
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.BreakpointView",1285076622146
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285076622163
closed,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.BreakpointView",1285076622198
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076633410
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076636056
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1285076639892
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076639922
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285076652493
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076672578
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1285076723450
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285076729371
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285076734217
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285076738425
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285076742505
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076760030
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076774805
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076778233
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076802810
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076805102
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076834142
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1285076858137
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285076863167
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1285076870924
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1285076877432
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285076877446
closed,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1285076877469
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076882270
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076887635
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285076890567
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076930135
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285076935136
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076944434
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076946553
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076964223
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285076971254
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076971475
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285076973095
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076973951
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285076979158
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076979347
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076983736
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285076999561
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285076999618
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285077001073
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285077003896
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285077013376
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285077093423
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285077112715
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285077126970
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285077207477
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285077208564
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285077210734
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285077213795
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.TaskList",1285077251021
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285077251965
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1285077263405
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285077263435
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1285077271585
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1285077272007
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1285077272203
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285077276717
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285077383489
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285077385517
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285077388172
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285077390367
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285077391514
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1285077392288
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1285077392290
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1285077392325
