what,kind,bundleId,bundleVersion,description,time
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285606131312
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285606135334
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285606144483
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1285606144580
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285606144615
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285606144886
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285606147253
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285606167370
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285606207048
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285606207187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285606279530
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285606410729
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285606428654
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285606464079
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285606623044
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285606675230
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285606776157
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285606885278
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285606901396
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1285606963383
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1285606963459
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285606998386
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607033643
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607091836
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607096657
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607097949
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607099693
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607101849
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607115686
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607119745
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607120116
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607122291
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607123488
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607127415
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607127568
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607130912
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607131085
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607137121
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607146451
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607179903
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607219963
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607232860
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607250970
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607256880
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607257678
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607258129
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607311334
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607318960
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607334583
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607340698
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607362137
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607368955
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607373066
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607381416
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607494255
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607518780
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607518953
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607532554
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607582224
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607586131
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607605290
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607605392
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607611506
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607611670
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607618994
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607619132
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607621338
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607621511
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607624233
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607624466
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607635250
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607637401
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607641266
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607644334
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607650449
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607650642
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607652874
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607653047
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607655228
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607655405
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607656785
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607656948
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607658145
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607658314
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607696746
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607699895
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607738838
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607740367
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607742040
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1285607753176
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1285607753433
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607763386
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1285607763387
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607765923
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607766018
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607768304
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607768458
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607770148
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607770279
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1285607783814
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1285607806725
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285607810279
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285607815509
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1285607819126
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607824782
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607825977
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607828049
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607840308
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607843655
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607843825
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607847199
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607847381
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607849951
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607850119
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607851865
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607852027
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607903997
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607905398
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285607907576
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285607915585
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.showInformation",1285607925517
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607925538
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285607929220
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608082770
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608083925
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1285608085821
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1285608093842
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.activateEditor",1285608094504
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608109694
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1285608151033
